Time,Household,Peer,X_p
2021-04-01 01:00:00+00:00,H68,H19,0.0
2021-04-01 01:00:00+00:00,H68,H26,0.0
2021-04-01 01:00:00+00:00,H68,H49,0.0
2021-04-01 01:00:00+00:00,H68,H50,0.0
2021-04-01 01:00:00+00:00,H68,H68,0.0
2021-04-01 01:00:00+00:00,H68,H97,0.0
2021-04-01 01:00:00+00:00,H68,H98,0.0
2021-04-01 01:00:00+00:00,H97,H19,0.0
2021-04-01 01:00:00+00:00,H97,H26,0.0
2021-04-01 01:00:00+00:00,H97,H49,0.0
2021-04-01 01:00:00+00:00,H97,H50,0.0
2021-04-01 01:00:00+00:00,H97,H68,0.0
2021-04-01 01:00:00+00:00,H97,H97,0.0
2021-04-01 01:00:00+00:00,H97,H98,0.0
2021-04-01 01:00:00+00:00,H98,H19,0.0
2021-04-01 01:00:00+00:00,H98,H26,0.0
2021-04-01 01:00:00+00:00,H98,H49,0.0
2021-04-01 01:00:00+00:00,H98,H50,0.0
2021-04-01 01:00:00+00:00,H98,H68,0.0
2021-04-01 01:00:00+00:00,H98,H97,0.0
2021-04-01 01:00:00+00:00,H98,H98,0.0
2021-04-01 02:00:00+00:00,H19,H19,0.0
2021-04-01 02:00:00+00:00,H19,H26,0.0
2021-04-01 02:00:00+00:00,H19,H49,0.0
2021-04-01 02:00:00+00:00,H19,H50,0.0
2021-04-01 02:00:00+00:00,H19,H68,0.0
2021-04-01 02:00:00+00:00,H19,H97,0.0
2021-04-01 02:00:00+00:00,H19,H98,0.0
2021-04-01 02:00:00+00:00,H26,H19,0.0
2021-04-01 02:00:00+00:00,H26,H26,0.0
2021-04-01 02:00:00+00:00,H26,H49,0.0
2021-04-01 02:00:00+00:00,H26,H50,0.0
2021-04-01 02:00:00+00:00,H26,H68,0.0
2021-04-01 02:00:00+00:00,H26,H97,0.0
2021-04-01 02:00:00+00:00,H26,H98,0.0
2021-04-01 02:00:00+00:00,H49,H19,0.0
2021-04-01 02:00:00+00:00,H49,H26,0.0
2021-04-01 02:00:00+00:00,H49,H49,0.0
2021-04-01 02:00:00+00:00,H49,H50,0.0
2021-04-01 02:00:00+00:00,H49,H68,0.0
2021-04-01 02:00:00+00:00,H49,H97,0.0
2021-04-01 02:00:00+00:00,H49,H98,0.0
2021-04-01 02:00:00+00:00,H50,H19,0.0
2021-04-01 02:00:00+00:00,H50,H26,0.0
2021-04-01 02:00:00+00:00,H50,H49,0.0
2021-04-01 02:00:00+00:00,H50,H50,0.0
2021-04-01 02:00:00+00:00,H50,H68,0.0
2021-04-01 02:00:00+00:00,H50,H97,0.0
2021-04-01 02:00:00+00:00,H50,H98,0.0
2021-04-01 02:00:00+00:00,H68,H19,0.0
2021-04-01 02:00:00+00:00,H68,H26,0.0
2021-04-01 02:00:00+00:00,H68,H49,0.0
2021-04-01 02:00:00+00:00,H68,H50,0.0
2021-04-01 02:00:00+00:00,H68,H68,0.0
2021-04-01 02:00:00+00:00,H68,H97,0.0
2021-04-01 02:00:00+00:00,H68,H98,0.0
2021-04-01 02:00:00+00:00,H97,H19,0.0
2021-04-01 02:00:00+00:00,H97,H26,0.0
2021-04-01 02:00:00+00:00,H97,H49,0.0
2021-04-01 02:00:00+00:00,H97,H50,0.0
2021-04-01 02:00:00+00:00,H97,H68,0.0
2021-04-01 02:00:00+00:00,H97,H97,0.0
2021-04-01 02:00:00+00:00,H97,H98,0.0
2021-04-01 02:00:00+00:00,H98,H19,0.0
2021-04-01 02:00:00+00:00,H98,H26,0.0
2021-04-01 02:00:00+00:00,H98,H49,0.0
2021-04-01 02:00:00+00:00,H98,H50,0.0
2021-04-01 02:00:00+00:00,H98,H68,0.0
2021-04-01 02:00:00+00:00,H98,H97,0.0
2021-04-01 02:00:00+00:00,H98,H98,0.0
2021-04-01 03:00:00+00:00,H19,H19,0.0
2021-04-01 03:00:00+00:00,H19,H26,0.0
2021-04-01 03:00:00+00:00,H19,H49,0.0
2021-04-01 03:00:00+00:00,H19,H50,0.0
2021-04-01 03:00:00+00:00,H19,H68,0.0
2021-04-01 03:00:00+00:00,H19,H97,0.0
2021-04-01 03:00:00+00:00,H19,H98,0.0
2021-04-01 03:00:00+00:00,H26,H19,0.0
2021-04-01 03:00:00+00:00,H26,H26,0.0
2021-04-01 03:00:00+00:00,H26,H49,0.0
2021-04-01 03:00:00+00:00,H26,H50,0.0
2021-04-01 03:00:00+00:00,H26,H68,0.0
2021-04-01 03:00:00+00:00,H26,H97,0.0
2021-04-01 03:00:00+00:00,H26,H98,0.0
2021-04-01 03:00:00+00:00,H49,H19,0.0
2021-04-01 03:00:00+00:00,H49,H26,0.0
2021-04-01 03:00:00+00:00,H49,H49,0.0
2021-04-01 03:00:00+00:00,H49,H50,0.0
2021-04-01 03:00:00+00:00,H49,H68,0.0
2021-04-01 03:00:00+00:00,H49,H97,0.0
2021-04-01 03:00:00+00:00,H49,H98,0.0
2021-04-01 03:00:00+00:00,H50,H19,0.0
2021-04-01 03:00:00+00:00,H50,H26,0.0
2021-04-01 03:00:00+00:00,H50,H49,0.0
2021-04-01 03:00:00+00:00,H50,H50,0.0
2021-04-01 03:00:00+00:00,H50,H68,0.0
2021-04-01 03:00:00+00:00,H50,H97,0.0
2021-04-01 03:00:00+00:00,H50,H98,0.0
2021-04-01 03:00:00+00:00,H68,H19,0.0
2021-04-01 03:00:00+00:00,H68,H26,0.0
2021-04-01 03:00:00+00:00,H68,H49,0.0
2021-04-01 03:00:00+00:00,H68,H50,0.0
2021-04-01 03:00:00+00:00,H68,H68,0.0
2021-04-01 03:00:00+00:00,H68,H97,0.0
2021-04-01 03:00:00+00:00,H68,H98,0.0
2021-04-01 03:00:00+00:00,H97,H19,0.0
2021-04-01 03:00:00+00:00,H97,H26,0.0
2021-04-01 03:00:00+00:00,H97,H49,0.0
2021-04-01 03:00:00+00:00,H97,H50,0.0
2021-04-01 03:00:00+00:00,H97,H68,0.0
2021-04-01 03:00:00+00:00,H97,H97,0.0
2021-04-01 03:00:00+00:00,H97,H98,0.0
2021-04-01 03:00:00+00:00,H98,H19,0.0
2021-04-01 03:00:00+00:00,H98,H26,0.0
2021-04-01 03:00:00+00:00,H98,H49,0.0
2021-04-01 03:00:00+00:00,H98,H50,0.0
2021-04-01 03:00:00+00:00,H98,H68,0.0
2021-04-01 03:00:00+00:00,H98,H97,0.0
2021-04-01 03:00:00+00:00,H98,H98,0.0
2021-04-01 04:00:00+00:00,H19,H19,0.0
2021-04-01 04:00:00+00:00,H19,H26,0.0
2021-04-01 04:00:00+00:00,H19,H49,0.0
2021-04-01 04:00:00+00:00,H19,H50,0.0
2021-04-01 04:00:00+00:00,H19,H68,0.0
2021-04-01 04:00:00+00:00,H19,H97,0.0
2021-04-01 04:00:00+00:00,H19,H98,0.0
2021-04-01 04:00:00+00:00,H26,H19,0.0
2021-04-01 04:00:00+00:00,H26,H26,0.0
2021-04-01 04:00:00+00:00,H26,H49,0.0
2021-04-01 04:00:00+00:00,H26,H50,0.0
2021-04-01 04:00:00+00:00,H26,H68,0.0
2021-04-01 04:00:00+00:00,H26,H97,0.0
2021-04-01 04:00:00+00:00,H26,H98,0.0
2021-04-01 04:00:00+00:00,H49,H19,0.0
2021-04-01 04:00:00+00:00,H49,H26,0.0
2021-04-01 04:00:00+00:00,H49,H49,0.0
2021-04-01 04:00:00+00:00,H49,H50,0.0
2021-04-01 04:00:00+00:00,H49,H68,0.0
2021-04-01 04:00:00+00:00,H49,H97,0.0
2021-04-01 04:00:00+00:00,H49,H98,0.0
2021-04-01 04:00:00+00:00,H50,H19,0.0
2021-04-01 04:00:00+00:00,H50,H26,0.0
2021-04-01 04:00:00+00:00,H50,H49,0.0
2021-04-01 04:00:00+00:00,H50,H50,0.0
2021-04-01 04:00:00+00:00,H50,H68,0.0
2021-04-01 04:00:00+00:00,H50,H97,0.0
2021-04-01 04:00:00+00:00,H50,H98,0.0
2021-04-01 04:00:00+00:00,H68,H19,0.0
2021-04-01 04:00:00+00:00,H68,H26,0.0
2021-04-01 04:00:00+00:00,H68,H49,0.0
2021-04-01 04:00:00+00:00,H68,H50,0.0
2021-04-01 04:00:00+00:00,H68,H68,0.0
2021-04-01 04:00:00+00:00,H68,H97,0.0
2021-04-01 04:00:00+00:00,H68,H98,0.0
2021-04-01 04:00:00+00:00,H97,H19,0.0
2021-04-01 04:00:00+00:00,H97,H26,0.0
2021-04-01 04:00:00+00:00,H97,H49,0.0
2021-04-01 04:00:00+00:00,H97,H50,0.0
2021-04-01 04:00:00+00:00,H97,H68,0.0
2021-04-01 04:00:00+00:00,H97,H97,0.0
2021-04-01 04:00:00+00:00,H97,H98,0.0
2021-04-01 04:00:00+00:00,H98,H19,0.0
2021-04-01 04:00:00+00:00,H98,H26,0.0
2021-04-01 04:00:00+00:00,H98,H49,0.0
2021-04-01 04:00:00+00:00,H98,H50,0.0
2021-04-01 04:00:00+00:00,H98,H68,0.0
2021-04-01 04:00:00+00:00,H98,H97,0.0
2021-04-01 04:00:00+00:00,H98,H98,0.0
2021-04-01 05:00:00+00:00,H19,H19,0.0
2021-04-01 05:00:00+00:00,H19,H26,0.0
2021-04-01 05:00:00+00:00,H19,H49,0.0
2021-04-01 05:00:00+00:00,H19,H50,0.0
2021-04-01 05:00:00+00:00,H19,H68,0.0
2021-04-01 05:00:00+00:00,H19,H97,0.0
2021-04-01 05:00:00+00:00,H19,H98,0.0
2021-04-01 05:00:00+00:00,H26,H19,0.0
2021-04-01 05:00:00+00:00,H26,H26,0.0
2021-04-01 05:00:00+00:00,H26,H49,0.0
2021-04-01 05:00:00+00:00,H26,H50,0.0
2021-04-01 05:00:00+00:00,H26,H68,0.0
2021-04-01 05:00:00+00:00,H26,H97,0.0
2021-04-01 05:00:00+00:00,H26,H98,0.0
2021-04-01 05:00:00+00:00,H49,H19,0.0
2021-04-01 05:00:00+00:00,H49,H26,0.0
2021-04-01 05:00:00+00:00,H49,H49,0.0
2021-04-01 05:00:00+00:00,H49,H50,0.0
2021-04-01 05:00:00+00:00,H49,H68,0.0
2021-04-01 05:00:00+00:00,H49,H97,0.0
2021-04-01 05:00:00+00:00,H49,H98,0.0
2021-04-01 05:00:00+00:00,H50,H19,0.0
2021-04-01 05:00:00+00:00,H50,H26,0.0
2021-04-01 05:00:00+00:00,H50,H49,0.0
2021-04-01 05:00:00+00:00,H50,H50,0.0
2021-04-01 05:00:00+00:00,H50,H68,0.0
2021-04-01 05:00:00+00:00,H50,H97,0.0
2021-04-01 05:00:00+00:00,H50,H98,0.0
2021-04-01 05:00:00+00:00,H68,H19,0.0
2021-04-01 05:00:00+00:00,H68,H26,0.0
2021-04-01 05:00:00+00:00,H68,H49,0.0
2021-04-01 05:00:00+00:00,H68,H50,0.0
2021-04-01 05:00:00+00:00,H68,H68,0.0
2021-04-01 05:00:00+00:00,H68,H97,0.0
2021-04-01 05:00:00+00:00,H68,H98,0.0
2021-04-01 05:00:00+00:00,H97,H19,0.0
2021-04-01 05:00:00+00:00,H97,H26,0.0
2021-04-01 05:00:00+00:00,H97,H49,0.0
2021-04-01 05:00:00+00:00,H97,H50,0.0
2021-04-01 05:00:00+00:00,H97,H68,0.0
2021-04-01 05:00:00+00:00,H97,H97,0.0
2021-04-01 05:00:00+00:00,H97,H98,0.0
2021-04-01 05:00:00+00:00,H98,H19,0.0
2021-04-01 05:00:00+00:00,H98,H26,0.0
2021-04-01 05:00:00+00:00,H98,H49,0.0
2021-04-01 05:00:00+00:00,H98,H50,0.0
2021-04-01 05:00:00+00:00,H98,H68,0.0
2021-04-01 05:00:00+00:00,H98,H97,0.0
2021-04-01 05:00:00+00:00,H98,H98,0.0
2021-04-01 06:00:00+00:00,H19,H19,0.0
2021-04-01 06:00:00+00:00,H19,H26,0.0
2021-04-01 06:00:00+00:00,H19,H49,0.0
2021-04-01 06:00:00+00:00,H19,H50,0.0
2021-04-01 06:00:00+00:00,H19,H68,0.0
2021-04-01 06:00:00+00:00,H19,H97,0.0
2021-04-01 06:00:00+00:00,H19,H98,0.0
2021-04-01 06:00:00+00:00,H26,H19,0.0
2021-04-01 06:00:00+00:00,H26,H26,0.0
2021-04-01 06:00:00+00:00,H26,H49,0.0
2021-04-01 06:00:00+00:00,H26,H50,0.0
2021-04-01 06:00:00+00:00,H26,H68,0.0
2021-04-01 06:00:00+00:00,H26,H97,0.0
2021-04-01 06:00:00+00:00,H26,H98,0.0
2021-04-01 06:00:00+00:00,H49,H19,0.0
2021-04-01 06:00:00+00:00,H49,H26,0.0
2021-04-01 06:00:00+00:00,H49,H49,0.0
2021-04-01 06:00:00+00:00,H49,H50,0.0
2021-04-01 06:00:00+00:00,H49,H68,0.0
2021-04-01 06:00:00+00:00,H49,H97,0.0
2021-04-01 06:00:00+00:00,H49,H98,0.0
2021-04-01 06:00:00+00:00,H50,H19,0.0
2021-04-01 06:00:00+00:00,H50,H26,0.0
2021-04-01 06:00:00+00:00,H50,H49,0.0
2021-04-01 06:00:00+00:00,H50,H50,0.0
2021-04-01 06:00:00+00:00,H50,H68,0.0
2021-04-01 06:00:00+00:00,H50,H97,0.0
2021-04-01 06:00:00+00:00,H50,H98,0.0
2021-04-01 06:00:00+00:00,H68,H19,0.0
2021-04-01 06:00:00+00:00,H68,H26,0.0
2021-04-01 06:00:00+00:00,H68,H49,0.0
2021-04-01 06:00:00+00:00,H68,H50,0.0
2021-04-01 06:00:00+00:00,H68,H68,0.0
2021-04-01 06:00:00+00:00,H68,H97,0.0
2021-04-01 06:00:00+00:00,H68,H98,0.0
2021-04-01 06:00:00+00:00,H97,H19,0.0
2021-04-01 06:00:00+00:00,H97,H26,0.0
2021-04-01 06:00:00+00:00,H97,H49,0.0
2021-04-01 06:00:00+00:00,H97,H50,0.0
2021-04-01 06:00:00+00:00,H97,H68,0.0
2021-04-01 06:00:00+00:00,H97,H97,0.0
2021-04-01 06:00:00+00:00,H97,H98,0.0
2021-04-01 06:00:00+00:00,H98,H19,0.0
2021-04-01 06:00:00+00:00,H98,H26,0.0
2021-04-01 06:00:00+00:00,H98,H49,0.0
2021-04-01 06:00:00+00:00,H98,H50,0.0
2021-04-01 06:00:00+00:00,H98,H68,0.0
2021-04-01 06:00:00+00:00,H98,H97,0.0
2021-04-01 06:00:00+00:00,H98,H98,0.0
2021-04-01 07:00:00+00:00,H19,H19,0.0
2021-04-01 07:00:00+00:00,H19,H26,0.0
2021-04-01 07:00:00+00:00,H19,H49,0.0
2021-04-01 07:00:00+00:00,H19,H50,0.0
2021-04-01 07:00:00+00:00,H19,H68,0.0
2021-04-01 07:00:00+00:00,H19,H97,0.0
2021-04-01 07:00:00+00:00,H19,H98,0.0
2021-04-01 07:00:00+00:00,H26,H19,0.0
2021-04-01 07:00:00+00:00,H26,H26,0.0
2021-04-01 07:00:00+00:00,H26,H49,0.0
2021-04-01 07:00:00+00:00,H26,H50,0.0
2021-04-01 07:00:00+00:00,H26,H68,0.0
2021-04-01 07:00:00+00:00,H26,H97,0.0
2021-04-01 07:00:00+00:00,H26,H98,0.0
2021-04-01 07:00:00+00:00,H49,H19,0.0
2021-04-01 07:00:00+00:00,H49,H26,0.0
2021-04-01 07:00:00+00:00,H49,H49,0.0
2021-04-01 07:00:00+00:00,H49,H50,0.0
2021-04-01 07:00:00+00:00,H49,H68,0.0
2021-04-01 07:00:00+00:00,H49,H97,0.0
2021-04-01 07:00:00+00:00,H49,H98,0.0
2021-04-01 07:00:00+00:00,H50,H19,0.429231601731602
2021-04-01 07:00:00+00:00,H50,H26,0.44047619047619
2021-04-01 07:00:00+00:00,H50,H49,0.957792207792208
2021-04-01 07:00:00+00:00,H50,H50,0.0
2021-04-01 07:00:00+00:00,H50,H68,0.0
2021-04-01 07:00:00+00:00,H50,H97,0.0
2021-04-01 07:00:00+00:00,H50,H98,0.0
2021-04-01 07:00:00+00:00,H68,H19,0.446309523809523
2021-04-01 07:00:00+00:00,H68,H26,0.0
2021-04-01 07:00:00+00:00,H68,H49,0.0
2021-04-01 07:00:00+00:00,H68,H50,0.0
2021-04-01 07:00:00+00:00,H68,H68,0.0
2021-04-01 07:00:00+00:00,H68,H97,0.0
2021-04-01 07:00:00+00:00,H68,H98,1.66169047619048
2021-04-01 07:00:00+00:00,H97,H19,0.0
2021-04-01 07:00:00+00:00,H97,H26,0.0
2021-04-01 07:00:00+00:00,H97,H49,0.0
2021-04-01 07:00:00+00:00,H97,H50,0.0
2021-04-01 07:00:00+00:00,H97,H68,0.0
2021-04-01 07:00:00+00:00,H97,H97,0.0
2021-04-01 07:00:00+00:00,H97,H98,0.129435064935064
2021-04-01 07:00:00+00:00,H98,H19,0.0
2021-04-01 07:00:00+00:00,H98,H26,0.0
2021-04-01 07:00:00+00:00,H98,H49,0.0
2021-04-01 07:00:00+00:00,H98,H50,0.0
2021-04-01 07:00:00+00:00,H98,H68,0.0
2021-04-01 07:00:00+00:00,H98,H97,0.0
2021-04-01 07:00:00+00:00,H98,H98,0.0
2021-04-01 08:00:00+00:00,H19,H19,0.0
2021-04-01 08:00:00+00:00,H19,H26,0.0
2021-04-01 08:00:00+00:00,H19,H49,0.0
2021-04-01 08:00:00+00:00,H19,H50,0.0
2021-04-01 08:00:00+00:00,H19,H68,0.0
2021-04-01 08:00:00+00:00,H19,H97,0.0
2021-04-01 08:00:00+00:00,H19,H98,0.0
2021-04-01 08:00:00+00:00,H26,H19,0.0
2021-04-01 08:00:00+00:00,H26,H26,0.0
2021-04-01 08:00:00+00:00,H26,H49,0.0
2021-04-01 08:00:00+00:00,H26,H50,0.0
2021-04-01 08:00:00+00:00,H26,H68,0.0
2021-04-01 08:00:00+00:00,H26,H97,0.0
2021-04-01 08:00:00+00:00,H26,H98,0.0
2021-04-01 08:00:00+00:00,H49,H19,0.0
2021-04-01 08:00:00+00:00,H49,H26,0.0
2021-04-01 08:00:00+00:00,H49,H49,0.0
2021-04-01 08:00:00+00:00,H49,H50,0.0
2021-04-01 08:00:00+00:00,H49,H68,0.0
2021-04-01 08:00:00+00:00,H49,H97,0.0
2021-04-01 08:00:00+00:00,H49,H98,0.0
2021-04-01 08:00:00+00:00,H50,H19,0.371320346320346
2021-04-01 08:00:00+00:00,H50,H26,0.386363636363637
2021-04-01 08:00:00+00:00,H50,H49,0.767316017316017
2021-04-01 08:00:00+00:00,H50,H50,0.0
2021-04-01 08:00:00+00:00,H50,H68,0.0
2021-04-01 08:00:00+00:00,H50,H97,0.0
2021-04-01 08:00:00+00:00,H50,H98,0.0
2021-04-01 08:00:00+00:00,H68,H19,1.34945887445887
2021-04-01 08:00:00+00:00,H68,H26,0.0
2021-04-01 08:00:00+00:00,H68,H49,0.0
2021-04-01 08:00:00+00:00,H68,H50,0.0
2021-04-01 08:00:00+00:00,H68,H68,0.0
2021-04-01 08:00:00+00:00,H68,H97,0.0
2021-04-01 08:00:00+00:00,H68,H98,1.07154112554113
2021-04-01 08:00:00+00:00,H97,H19,0.0
2021-04-01 08:00:00+00:00,H97,H26,0.0
2021-04-01 08:00:00+00:00,H97,H49,0.0
2021-04-01 08:00:00+00:00,H97,H50,0.0
2021-04-01 08:00:00+00:00,H97,H68,0.0
2021-04-01 08:00:00+00:00,H97,H97,0.0
2021-04-01 08:00:00+00:00,H97,H98,0.516121212121213
2021-04-01 08:00:00+00:00,H98,H19,0.0
2021-04-01 08:00:00+00:00,H98,H26,0.0
2021-04-01 08:00:00+00:00,H98,H49,0.0
2021-04-01 08:00:00+00:00,H98,H50,0.0
2021-04-01 08:00:00+00:00,H98,H68,0.0
2021-04-01 08:00:00+00:00,H98,H97,0.0
2021-04-01 08:00:00+00:00,H98,H98,0.0
2021-04-01 09:00:00+00:00,H19,H19,0.0
2021-04-01 09:00:00+00:00,H19,H26,0.0
2021-04-01 09:00:00+00:00,H19,H49,0.0
2021-04-01 09:00:00+00:00,H19,H50,0.0
2021-04-01 09:00:00+00:00,H19,H68,0.0
2021-04-01 09:00:00+00:00,H19,H97,0.0
2021-04-01 09:00:00+00:00,H19,H98,0.0
2021-04-01 09:00:00+00:00,H26,H19,0.283445914985346
2021-04-01 09:00:00+00:00,H26,H26,0.0
2021-04-01 09:00:00+00:00,H26,H49,0.0
2021-04-01 09:00:00+00:00,H26,H50,0.0
2021-04-01 09:00:00+00:00,H26,H68,0.0
2021-04-01 09:00:00+00:00,H26,H97,0.0
2021-04-01 09:00:00+00:00,H26,H98,0.0
2021-04-01 09:00:00+00:00,H49,H19,0.0
2021-04-01 09:00:00+00:00,H49,H26,0.0
2021-04-01 09:00:00+00:00,H49,H49,0.0
2021-04-01 09:00:00+00:00,H49,H50,0.0
2021-04-01 09:00:00+00:00,H49,H68,0.0
2021-04-01 09:00:00+00:00,H49,H97,0.0
2021-04-01 09:00:00+00:00,H49,H98,0.0
2021-04-01 09:00:00+00:00,H50,H19,0.131620556503236
2021-04-01 09:00:00+00:00,H50,H26,0.0
2021-04-01 09:00:00+00:00,H50,H49,0.0
2021-04-01 09:00:00+00:00,H50,H50,0.0
2021-04-01 09:00:00+00:00,H50,H68,0.0
2021-04-01 09:00:00+00:00,H50,H97,0.0
2021-04-01 09:00:00+00:00,H50,H98,0.0
2021-04-01 09:00:00+00:00,H68,H19,1.06653526011315
2021-04-01 09:00:00+00:00,H68,H26,0.0
2021-04-01 09:00:00+00:00,H68,H49,1.39069264069264
2021-04-01 09:00:00+00:00,H68,H50,0.0
2021-04-01 09:00:00+00:00,H68,H68,0.0
2021-04-01 09:00:00+00:00,H68,H97,0.0
2021-04-01 09:00:00+00:00,H68,H98,0.127772099194209
2021-04-01 09:00:00+00:00,H97,H19,0.0
2021-04-01 09:00:00+00:00,H97,H26,0.0
2021-04-01 09:00:00+00:00,H97,H49,0.0
2021-04-01 09:00:00+00:00,H97,H50,0.0
2021-04-01 09:00:00+00:00,H97,H68,0.0
2021-04-01 09:00:00+00:00,H97,H97,0.0
2021-04-01 09:00:00+00:00,H97,H98,1.31595084452873
2021-04-01 09:00:00+00:00,H98,H19,0.0
2021-04-01 09:00:00+00:00,H98,H26,0.0
2021-04-01 09:00:00+00:00,H98,H49,0.0
2021-04-01 09:00:00+00:00,H98,H50,0.0
2021-04-01 09:00:00+00:00,H98,H68,0.0
2021-04-01 09:00:00+00:00,H98,H97,0.0
2021-04-01 09:00:00+00:00,H98,H98,0.0
2021-04-01 10:00:00+00:00,H19,H19,0.0
2021-04-01 10:00:00+00:00,H19,H26,0.0
2021-04-01 10:00:00+00:00,H19,H49,0.0
2021-04-01 10:00:00+00:00,H19,H50,0.0
2021-04-01 10:00:00+00:00,H19,H68,0.0
2021-04-01 10:00:00+00:00,H19,H97,0.0
2021-04-01 10:00:00+00:00,H19,H98,0.0
2021-04-01 10:00:00+00:00,H26,H19,0.0
2021-04-01 10:00:00+00:00,H26,H26,0.0
2021-04-01 10:00:00+00:00,H26,H49,0.0
2021-04-01 10:00:00+00:00,H26,H50,0.0
2021-04-01 10:00:00+00:00,H26,H68,0.0
2021-04-01 10:00:00+00:00,H26,H97,0.0
2021-04-01 10:00:00+00:00,H26,H98,0.0
2021-04-01 10:00:00+00:00,H49,H19,0.0
2021-04-01 10:00:00+00:00,H49,H26,0.0
2021-04-01 10:00:00+00:00,H49,H49,0.0
2021-04-01 10:00:00+00:00,H49,H50,0.0
2021-04-01 10:00:00+00:00,H49,H68,0.0
2021-04-01 10:00:00+00:00,H49,H97,0.0
2021-04-01 10:00:00+00:00,H49,H98,0.0
2021-04-01 10:00:00+00:00,H50,H19,0.0
2021-04-01 10:00:00+00:00,H50,H26,0.0
2021-04-01 10:00:00+00:00,H50,H49,0.0
